msno,is_churn
user_0000546,0
user_0007596,0
user_0013699,0
user_0008244,0
user_0008468,0
user_0013455,0
user_0000812,0
user_0000156,0
user_0007455,0
user_0003300,0
user_0006885,0
user_0011262,0
user_0017528,0
user_0013501,0
user_0005294,0
user_0008411,0
user_0000446,0
user_0007504,0
user_0017573,0
user_0010581,0
user_0010501,0
user_0000537,0
user_0001986,0
user_0005966,0
user_0005846,0
user_0014586,0
user_0014022,0
user_0009581,0
user_0017495,0
user_0002065,0
user_0015746,0
user_0005830,0
user_0018816,0
user_0000472,0
user_0011165,0
user_0012255,0
user_0012206,0
user_0010588,0
user_0003295,0
user_0018765,0
user_0017589,0
user_0019783,0
user_0011753,0
user_0016658,0
user_0011407,0
user_0002827,0
user_0010165,0
user_0004732,0
user_0000294,0
user_0003124,0
user_0011656,0
user_0011445,0
user_0002880,0
user_0003111,0
user_0010250,0
user_0017843,0
user_0004465,0
user_0002914,0
user_0018563,0
user_0002873,0
user_0007616,0
user_0002757,0
user_0018658,0
user_0015015,0
user_0003276,0
user_0005253,0
user_0007356,0
user_0016323,0
user_0002513,1
user_0003261,0
user_0002522,0
user_0017890,0
user_0002524,0
user_0017886,0
user_0011905,0
user_0016730,0
user_0007837,0
user_0002665,0
user_0004989,0
user_0008370,0
user_0010022,0
user_0013572,0
user_0015606,0
user_0009516,0
user_0007790,0
user_0018341,0
user_0000694,0
user_0010871,0
user_0003973,0
user_0008929,0
user_0001110,0
user_0003803,0
user_0012943,0
user_0019322,0
user_0008858,0
user_0010908,0
user_0017123,0
user_0000627,0
user_0012912,0
user_0016432,0
user_0012863,0
user_0010930,0
user_0000579,0
user_0016549,0
user_0016818,1
user_0009146,0
user_0007143,0
user_0018165,0
user_0000826,0
user_0006910,0
user_0016167,0
user_0006845,1
user_0013184,0
user_0018179,0
user_0006824,0
user_0000925,0
user_0008803,0
user_0006917,0
user_0001009,0
user_0006954,1
user_0013144,0
user_0019376,0
user_0014237,0
user_0019504,0
user_0003874,0
user_0008123,0
user_0016979,0
user_0003749,0
user_0006423,0
user_0000062,0
user_0006063,0
user_0013891,0
user_0004165,0
user_0000570,0
user_0017225,0
user_0008160,0
user_0001655,0
user_0016814,0
user_0001675,0
user_0014481,0
user_0000149,0
user_0006104,0
user_0003548,0
user_0019106,0
user_0009367,1
user_0001740,0
user_0000555,0
user_0009383,0
user_0001748,0
user_0014063,0
user_0001349,0
user_0006267,0
user_0013318,0
user_0002930,1
user_0001384,0
user_0001386,0
user_0009237,0
user_0017326,0
user_0015955,0
user_0012461,0
user_0013338,0
user_0006265,0
user_0000577,1
user_0015080,0
user_0009245,0
user_0010435,0
user_0010601,0
user_0015379,0
user_0015314,0
user_0004247,0
user_0008101,0
user_0004182,0
user_0010480,0
user_0016437,0
user_0016396,0
user_0008168,0
user_0004158,1
user_0016566,1
user_0010695,0
user_0015311,0
user_0015198,0
user_0017991,0
user_0005474,1
user_0007762,0
user_0015869,0
user_0009400,0
user_0006114,0
user_0009323,0
user_0007311,0
user_0006238,0
user_0009275,0
user_0017186,1
user_0006266,0
user_0015966,0
user_0015968,1
user_0006353,0
user_0006378,0
user_0009407,0
user_0006426,1
user_0008990,0
user_0006487,0
user_0006491,0
user_0008545,0
user_0016826,0
user_0006507,0
user_0006652,0
user_0008597,0
user_0016121,0
user_0006779,0
user_0008640,0
user_0016190,0
user_0006827,0
user_0016242,0
user_0010376,0
user_0006085,0
user_0006025,0
user_0007742,0
user_0015401,0
user_0010291,0
user_0004670,0
user_0004712,0
user_0010147,0
user_0004738,0
user_0017706,0
user_0005008,0
user_0015544,0
user_0017639,0
user_0009919,1
user_0017626,0
user_0017327,0
user_0009893,1
user_0009883,0
user_0009838,0
user_0008683,0
user_0017498,0
user_0015674,0
user_0015681,0
user_0009640,0
user_0005607,0
user_0005608,0
user_0009626,0
user_0009590,0
user_0005976,0
user_0017347,1
user_0008393,0
user_0015187,0
user_0010832,0
user_0012476,0
user_0012577,0
user_0019108,0
user_0001746,0
user_0012507,0
user_0001749,0
user_0019069,0
user_0010772,0
user_0019042,1
user_0012387,0
user_0001910,0
user_0002031,0
user_0012338,0
user_0002070,0
user_0018904,0
user_0002128,0
user_0002161,0
user_0012173,0
user_0002199,0
user_0002259,0
user_0012104,0
user_0012057,0
user_0011913,0
user_0002556,0
user_0011877,0
user_0014761,0
user_0011856,0
user_0002721,1
user_0002789,1
user_0002814,0
user_0019138,1
user_0012694,0
user_0012697,1
user_0001473,0
user_0000019,0
user_0019968,0
user_0013774,0
user_0013897,1
user_0013910,0
user_0013734,0
user_0013713,1
user_0013951,1
user_0013544,0
user_0000461,0
user_0000541,0
user_0000673,0
user_0013270,0
user_0000728,0
user_0011738,0
user_0000772,0
user_0014142,0
user_0014168,0
user_0014182,0
user_0019444,0
user_0013101,0
user_0013090,0
user_0013064,0
user_0014274,0
user_0013018,0
user_0019281,0
user_0012795,0
user_0019231,0
user_0014396,0
user_0012727,0
user_0014139,0
user_0018610,0
user_0008027,0
user_0011195,0
user_0011028,0
user_0011023,0
user_0011032,0
user_0010961,0
user_0003767,0
user_0011447,0
user_0018284,0
user_0003031,0
user_0003202,0
user_0018219,0
user_0018316,0
user_0011025,0
user_0003356,0
user_0003362,0
user_0003875,0
user_0018581,1
user_0011615,0
user_0001423,0
user_0014263,0
user_0006697,1
user_0006155,0
user_0010649,0
user_0013092,0
user_0006777,0
user_0001060,0
user_0006127,0
user_0019368,0
user_0013171,0
user_0011174,0
user_0016163,0
user_0000886,0
user_0006542,0
user_0013019,0
user_0008912,0
user_0009302,0
user_0011094,0
user_0018039,0
user_0006318,0
user_0015967,0
user_0006341,0
user_0003580,0
user_0001244,0
user_0014410,0
user_0001231,0
user_0004177,0
user_0001196,0
user_0013185,0
user_0008933,0
user_0012981,1
user_0016053,0
user_0006216,0
user_0014348,0
user_0001134,0
user_0002843,0
user_0014150,0
user_0007598,0
user_0013974,0
user_0019810,0
user_0000302,0
user_0003847,0
user_0000290,0
user_0019824,0
user_0000213,0
user_0000210,0
user_0016698,0
user_0018154,1
user_0008161,0
user_0019965,0
user_0013861,0
user_0003909,0
user_0007949,0
user_0013800,0
user_0019979,0
user_0008068,0
user_0007992,0
user_0000141,1
user_0000833,0
user_0013985,0
user_0000444,0
user_0013845,0
user_0006103,0
user_0014144,0
user_0007082,0
user_0010677,0
user_0016877,0
user_0000760,0
user_0010700,0
user_0000668,0
user_0013524,1
user_0007242,0
user_0008509,0
user_0013351,0
user_0007316,0
user_0015230,0
user_0007396,0
user_0000520,0
user_0016296,0
user_0000499,0
user_0008420,0
user_0014060,0
user_0000789,0
user_0003933,0
user_0002072,0
user_0003027,0
user_0005647,0
user_0005095,0
user_0018739,0
user_0005055,0
user_0017419,0
user_0015697,0
user_0002390,0
user_0012325,0
user_0011570,0
user_0005878,0
user_0017651,0
user_0005901,0
user_0004552,0
user_0005838,0
user_0018568,0
user_0005549,0
user_0018503,0
user_0002443,1
user_0014899,1
user_0018842,0
user_0015598,0
user_0012083,0
user_0018567,0
user_0002490,0
user_0009770,1
user_0010549,0
user_0005466,0
user_0015592,0
user_0002960,0
user_0011939,0
user_0005243,0
user_0002186,0
user_0005902,0
user_0012351,1
user_0017586,0
user_0003210,0
user_0011592,0
user_0009452,0
user_0001852,0
user_0018667,0
user_0014548,0
user_0018629,0
user_0006028,0
user_0017791,0
user_0009428,0
user_0001902,0
user_0011839,0
user_0015805,0
user_0001937,0
user_0009988,1
user_0004568,0
user_0011707,0
user_0006090,0
user_0001806,0
user_0014767,0
user_0017769,0
user_0004622,0
user_0007341,1
user_0007326,0
user_0018630,0
user_0007258,0
user_0016804,0
user_0007324,0
user_0018779,0
user_0007405,0
user_0016794,0
user_0007973,0
user_0007295,0
user_0000543,0
user_0016526,0
user_0003965,0
user_0017732,0
user_0007618,0
user_0002697,0
user_0017670,0
user_0002908,1
user_0005051,1
user_0007824,1
user_0019771,0
user_0008007,0
user_0007888,0
user_0007594,1
user_0004021,0
user_0007511,0
user_0018201,0
user_0000443,0
user_0018744,1
user_0018121,0
user_0019703,0
user_0017705,0
user_0007460,0
user_0002622,0
user_0017609,1
user_0005177,0
user_0004407,0
user_0000814,0
user_0002363,0
user_0006472,0
user_0001191,0
user_0006464,0
user_0017135,1
user_0006404,0
user_0001269,0
user_0019262,0
user_0018397,0
user_0004456,0
user_0002869,0
user_0001341,0
user_0001873,0
user_0001856,0
user_0001121,0
user_0003536,0
user_0006043,0
user_0003487,0
user_0001506,1
user_0017189,0
user_0003450,1
user_0001519,0
user_0006192,0
user_0003439,0
user_0017281,0
user_0018360,0
user_0001682,0
user_0004410,0
user_0001736,0
user_0019184,1
user_0000617,0
user_0018937,0
user_0002081,0
user_0018097,0
user_0000759,1
user_0002271,0
user_0017562,0
user_0017545,0
user_0005400,0
user_0005419,0
user_0017509,1
user_0004528,0
user_0016956,0
user_0004506,0
user_0005476,0
user_0004064,0
user_0017397,0
user_0018884,0
user_0016989,0
user_0006782,0
user_0001058,0
user_0005554,0
user_0018059,0
user_0006750,0
user_0002125,0
user_0002102,0
user_0006663,0
user_0001097,0
user_0018280,0
user_0006579,0
user_0006561,1
user_0000973,0
user_0001310,0
user_0016930,0
user_0010847,0
user_0008653,0
user_0009412,0
user_0011888,0
user_0014723,0
user_0011996,0
user_0008558,0
user_0012002,0
user_0014692,0
user_0012184,0
user_0012186,0
user_0012296,0
user_0012302,1
user_0012464,0
user_0014530,1
user_0012514,0
user_0016283,0
user_0008448,0
user_0008430,0
user_0012678,0
user_0016314,1
user_0014427,0
user_0014779,0
user_0011835,0
user_0014802,0
user_0011555,0
user_0009541,0
user_0009628,0
user_0015940,0
user_0015663,1
user_0015593,0
user_0009914,0
user_0010263,0
user_0010537,0
user_0010555,0
user_0010637,0
user_0014424,0
user_0015270,1
user_0008859,0
user_0015169,0
user_0010797,0
user_0011110,0
user_0011141,0
user_0016142,0
user_0011147,1
user_0016151,0
user_0015034,0
user_0011350,0
user_0010653,1
user_0012743,0
user_0014754,0
user_0013709,0
user_0013852,0
user_0016465,0
user_0008082,0
user_0013753,0
user_0013737,0
user_0013978,0
user_0014002,0
user_0013305,0
user_0013243,0
user_0013176,0
user_0009327,0
user_0012849,0
user_0004236,0
user_0000106,1
user_0004303,0
user_0017917,0
user_0010542,0
user_0012734,0
user_0015296,0
user_0019094,0
user_0010463,0
user_0010460,0
user_0004520,1
user_0010285,0
user_0000078,0
user_0017825,0
user_0004457,0
user_0010619,0
user_0019947,0
user_0018052,1
user_0010641,1
user_0004164,0
user_0000115,0
user_0004146,0
user_0001391,0
user_0018134,0
user_0018149,0
user_0010740,0
user_0019213,0
user_0010775,0
user_0001517,0
user_0000192,0
user_0003870,0
user_0015433,0
user_0010886,0
user_0015453,0
user_0010027,0
user_0006038,0
user_0009475,0
user_0015810,0
user_0009518,0
user_0017354,0
user_0005989,1
user_0001285,0
user_0005874,0
user_0019974,0
user_0009629,0
user_0019971,1
user_0005622,0
user_0005544,0
user_0005497,0
user_0009717,0
user_0017501,0
user_0013858,0
user_0004900,0
user_0015516,0
user_0004990,0
user_0005001,0
user_0000056,0
user_0015582,0
user_0004740,0
user_0013787,0
user_0005307,0
user_0009815,0
user_0005353,0
user_0005394,0
user_0017511,0
user_0017510,0
user_0009874,0
user_0003824,0
user_0003619,0
user_0003595,0
user_0011935,0
user_0000565,0
user_0014059,0
user_0012000,0
user_0014084,0
user_0001075,0
user_0019345,0
user_0012133,0
user_0014132,0
user_0014645,0
user_0013210,1
user_0002124,0
user_0019470,0
user_0000845,1
user_0012316,0
user_0018935,0
user_0014591,0
user_0013095,0
user_0013165,0
user_0012519,0
user_0014192,0
user_0014187,0
user_0012503,0
user_0018751,0
user_0001771,0
user_0012649,0
user_0012413,0
user_0014553,0
user_0001929,0
user_0012363,0
user_0012330,0
user_0000927,0
user_0012561,0
user_0011894,0
user_0002576,0
user_0013724,1
user_0000274,0
user_0011144,0
user_0019822,0
user_0019256,0
user_0013613,0
user_0003412,0
user_0003404,0
user_0011238,0
user_0011303,0
user_0003267,0
user_0011341,0
user_0003205,0
user_0000403,0
user_0018477,0
user_0003082,0
user_0011446,0
user_0002599,0
user_0013418,0
user_0014029,0
user_0014763,0
user_0019678,0
user_0000484,0
user_0013404,0
user_0019283,0
user_0014812,0
user_0002858,0
user_0011636,1
user_0000460,1
user_0011534,0
user_0011512,1
user_0002801,0
user_0001328,0
user_0013806,0
user_0016683,0
user_0016646,0
user_0015925,0
user_0008711,0
user_0016715,0
user_0008580,0
user_0008749,0
user_0017099,0
user_0016011,0
user_0017048,0
user_0007905,0
user_0016772,0
user_0016173,0
user_0006873,0
user_0009136,0
user_0008326,0
user_0006609,0
user_0016747,0
user_0006586,0
user_0016245,0
user_0017067,0
user_0008389,1
user_0007158,1
user_0006204,0
user_0008197,0
user_0016975,0
user_0008537,0
user_0015992,0
user_0007730,0
user_0008816,0
user_0017018,0
user_0008972,0
user_0008057,0
user_0008361,0
user_0015914,0
user_0007280,0
user_0007932,0
user_0008230,0
user_0008831,0
user_0016822,0
user_0016514,0
user_0016680,0
user_0007991,0
user_0006699,0
user_0004039,0
user_0010897,0
user_0014305,0
user_0001222,0
user_0008021,0
user_0014337,0
user_0003810,1
user_0016073,0
user_0001184,0
user_0001159,0
user_0015204,0
user_0012938,0
user_0015210,0
user_0002888,0
user_0010694,0
user_0008266,0
user_0004608,0
user_0006469,0
user_0004598,0
user_0004581,0
user_0017855,0
user_0015396,0
user_0017116,0
user_0010360,0
user_0004476,0
user_0010387,0
user_0010440,1
user_0019473,0
user_0007713,0
user_0014176,0
user_0004414,0
user_0013181,0
user_0004347,1
user_0004331,0
user_0000920,0
user_0016378,0
user_0004267,0
user_0004244,0
user_0008898,0
user_0019407,0
user_0000941,0
user_0014234,0
user_0016069,0
user_0018074,0
user_0004057,0
user_0000954,1
user_0012767,1
user_0011045,0
user_0011802,0
user_0016268,0
user_0012458,0
user_0019014,0
user_0002608,0
user_0007114,1
user_0012377,0
user_0008646,0
user_0014741,0
user_0011910,0
user_0016868,0
user_0018755,0
user_0008493,0
user_0007186,0
user_0012376,0
user_0002436,0
user_0002420,1
user_0007197,0
user_0007291,1
user_0002297,1
user_0018831,0
user_0008523,0
user_0002273,0
user_0008531,0
user_0002210,0
user_0018900,0
user_0002164,0
user_0019099,0
user_0016188,0
user_0006952,0
user_0011697,0
user_0006762,0
user_0015057,0
user_0001357,0
user_0003459,1
user_0008785,0
user_0019238,0
user_0015442,0
user_0016348,0
user_0003280,0
user_0018423,0
user_0014399,0
user_0001466,1
user_0003236,0
user_0003710,1
user_0015003,0
user_0011355,0
user_0007523,0
user_0003145,0
user_0011368,0
user_0008701,0
user_0011458,0
user_0019160,0
user_0018512,0
user_0002974,0
user_0016929,0
user_0002944,0
user_0019143,0
user_0014865,0
user_0014420,0
user_0004689,0
user_0007255,0
user_0004705,0
user_0017476,0
user_0017607,0
user_0009647,0
user_0005121,0
user_0013929,0
user_0009927,0
user_0019844,1
user_0005075,0
user_0017456,0
user_0006252,0
user_0017136,0
user_0000194,0
user_0017666,0
user_0017252,0
user_0009427,0
user_0004982,0
user_0005222,0
user_0017174,0
user_0016559,0
user_0017555,0
user_0015624,0
user_0000369,1
user_0010241,1
user_0008215,1
user_0015830,0
user_0015975,0
user_0013659,1
user_0009835,0
user_0005313,0
user_0009728,0
user_0009207,0
user_0009305,0
user_0006157,0
user_0005757,1
user_0005652,1
user_0017538,0
user_0013340,0
user_0004864,0
user_0017386,0
user_0000612,0
user_0000175,0
user_0000599,0
user_0015730,0
user_0014086,0
user_0019552,0
user_0005847,0
user_0009554,0
user_0013735,0
user_0013281,0
user_0010225,0
user_0004892,0
user_0017690,1
user_0012370,0
user_0008753,0
user_0008485,0
user_0002570,0
user_0013936,0
user_0009576,0
user_0012724,0
user_0007050,0
user_0008134,0
user_0002688,0
user_0008780,0
user_0013590,0
user_0019831,0
user_0006377,0
user_0009185,0
user_0002422,0
user_0015029,0
user_0013637,0
user_0012732,0
user_0003322,0
user_0015028,0
user_0003373,0
user_0000128,0
user_0007304,0
user_0002462,0
user_0003144,0
user_0002605,0
user_0001413,1
user_0018438,0
user_0000291,0
user_0002602,0
user_0001401,0
user_0016306,0
user_0019856,0
user_0012617,0
user_0014466,1
user_0005797,0
user_0014896,0
user_0016309,0
user_0006131,0
user_0014868,0
user_0018635,0
user_0014923,0
user_0008656,1
user_0002798,0
user_0007381,0
user_0001709,0
user_0014845,0
user_0012555,0
user_0005787,0
user_0012536,1
user_0006984,0
user_0005744,0
user_0002926,0
user_0001924,0
user_0011546,0
user_0014959,0
user_0016935,0
user_0002716,0
user_0007013,1
user_0002505,1
user_0012471,0
user_0015703,0
user_0005987,0
user_0007470,0
user_0001837,0
user_0001600,0
user_0009634,0
user_0011520,0
user_0015941,0
user_0001920,0
user_0003457,0
user_0019873,0
user_0018989,0
user_0015937,1
user_0017343,0
user_0009507,0
user_0003600,0
user_0015050,0
user_0004958,0
user_0007658,0
user_0004285,0
user_0013795,0
user_0004971,0
user_0008301,0
user_0010593,0
user_0007998,0
user_0009014,0
user_0016600,0
user_0015512,0
user_0007212,0
user_0018048,0
user_0008894,0
user_0016067,0
user_0010003,0
user_0018918,0
user_0010651,0
user_0019633,0
user_0018068,0
user_0002075,1
user_0000561,0
user_0012304,1
user_0009789,0
user_0000903,0
user_0017694,0
user_0013257,0
user_0016388,0
user_0000655,0
user_0009391,0
user_0006452,0
user_0004576,0
user_0006471,0
user_0013307,0
user_0015414,0
user_0000796,0
user_0012169,0
user_0010047,0
user_0012185,0
user_0008541,0
user_0017876,0
user_0017716,0
user_0013213,0
user_0004877,0
user_0008951,0
user_0006434,0
user_0015504,0
user_0017898,0
user_0019475,0
user_0007818,0
user_0015557,0
user_0016679,0
user_0008826,1
user_0013992,0
user_0002321,0
user_0003780,0
user_0016795,0
user_0010915,0
user_0010917,0
user_0015095,0
user_0003728,0
user_0000101,0
user_0003664,0
user_0005341,0
user_0000388,0
user_0018815,0
user_0000134,1
user_0002055,0
user_0003592,0
user_0019254,1
user_0009304,0
user_0018312,0
user_0017149,0
user_0016503,1
user_0010889,0
user_0003844,0
user_0002534,0
user_0012985,0
user_0014032,0
user_0014322,0
user_0010709,0
user_0008232,0
user_0015214,0
user_0006726,0
user_0007826,0
user_0009444,0
user_0010707,0
user_0003950,0
user_0006422,0
user_0013031,0
user_0001167,0
user_0012916,0
user_0014328,0
user_0013435,0
user_0013451,0
user_0007881,0
user_0013764,1
user_0019662,0
user_0016471,0
user_0019924,0
user_0016516,0
user_0007263,0
user_0008516,0
user_0002047,0
user_0012324,0
user_0019794,0
user_0000146,0
user_0014008,0
user_0014326,1
user_0001146,0
user_0014027,0
user_0000544,0
user_0001064,0
user_0008327,1
user_0014236,0
user_0014227,0
user_0016660,0
user_0001000,0
user_0013385,0
user_0000573,0
user_0019414,0
user_0000596,0
user_0019576,0
user_0000607,0
user_0000631,0
user_0013245,0
user_0013509,0
user_0000409,0
user_0012836,0
user_0012819,0
user_0013890,0
user_0016270,0
user_0012490,1
user_0007937,0
user_0012644,0
user_0001608,0
user_0016329,0
user_0014423,0
user_0007915,0
user_0016542,0
user_0000286,0
user_0007547,1
user_0013643,0
user_0016716,0
user_0000316,0
user_0001361,0
user_0012777,0
user_0012780,0
user_0008359,1
user_0001282,0
user_0001497,0
user_0019358,0
user_0015893,0
user_0004213,0
user_0009806,0
user_0009782,0
user_0003343,0
user_0018383,1
user_0015017,1
user_0006839,0
user_0003272,0
user_0015637,0
user_0015301,1
user_0017989,0
user_0005343,0
user_0009765,0
user_0011354,1
user_0003162,0
user_0008925,0
user_0004326,0
user_0017478,0
user_0004116,0
user_0017477,0
user_0005508,0
user_0015948,0
user_0017092,0
user_0017168,0
user_0004870,0
user_0017571,0
user_0011120,0
user_0006596,0
user_0015259,1
user_0005097,0
user_0005175,0
user_0005236,0
user_0015538,0
user_0010749,0
user_0006668,0
user_0006671,0
user_0015585,0
user_0003532,0
user_0018189,0
user_0006518,0
user_0003816,0
user_0009127,0
user_0003778,0
user_0009839,0
user_0004192,0
user_0009836,0
user_0015299,0
user_0005305,0
user_0011056,0
user_0010829,0
user_0002927,0
user_0008677,1
user_0008658,0
user_0014775,0
user_0012068,0
user_0011857,0
user_0002623,0
user_0018847,0
user_0017882,0
user_0017861,0
user_0002517,0
user_0006031,0
user_0017776,1
user_0015827,0
user_0012061,0
user_0009423,0
user_0011988,0
user_0017263,0
user_0002295,0
user_0007195,0
user_0002341,0
user_0002338,0
user_0016821,1
user_0017342,1
user_0007002,0
user_0009522,0
user_0005697,0
user_0017426,0
user_0009618,0
user_0017105,0
user_0011709,0
user_0014807,0
user_0002800,0
user_0006985,0
user_0009361,1
user_0017220,0
user_0009593,0
user_0018857,0
user_0006145,0
user_0017887,0
user_0006466,0
user_0011786,0
user_0010099,0
user_0005884,0
user_0010086,1
user_0010199,0
user_0019631,0
user_0008261,0
user_0019628,0
user_0009962,0
user_0005074,0
user_0016014,0
user_0017654,0
user_0017133,0
user_0015447,0
user_0017718,0
user_0015514,0
user_0007773,0
user_0004938,0
user_0015479,0
user_0016614,1
user_0000583,0
user_0004777,0
user_0017685,0
user_0004885,0
user_0013263,0
user_0014035,0
user_0005384,0
user_0005084,0
user_0009663,0
user_0005581,0
user_0000197,0
user_0009616,0
user_0015760,0
user_0013886,0
user_0015932,0
user_0009579,1
user_0000138,1
user_0007966,0
user_0009500,0
user_0015824,0
user_0017309,0
user_0017284,0
user_0000024,0
user_0008003,0
user_0008005,0
user_0000212,0
user_0009959,0
user_0005480,0
user_0008153,0
user_0009035,1
user_0015580,0
user_0005242,0
user_0016397,0
user_0014012,0
user_0019714,0
user_0017140,0
user_0019734,0
user_0013510,0
user_0000428,1
user_0009813,0
user_0000723,0
user_0005395,0
user_0005435,0
user_0009167,0
user_0009759,1
user_0019817,0
user_0009677,0
user_0013260,0
user_0002202,0
user_0004662,0
user_0011575,0
user_0014905,0
user_0001626,1
user_0018532,1
user_0002936,0
user_0018521,0
user_0018506,1
user_0002996,0
user_0001566,0
user_0003032,0
user_0011705,0
user_0019166,0
user_0011381,0
user_0018452,0
user_0012713,0
user_0003228,0
user_0008715,0
user_0001437,0
user_0003263,0
user_0008738,0
user_0003371,0
user_0019228,0
user_0003047,0
user_0011160,0
user_0001727,0
user_0011760,0
user_0002236,0
user_0002093,0
user_0012117,0
user_0012329,0
user_0012018,0
user_0011990,0
user_0011978,0
user_0014556,0
user_0002493,0
user_0011968,0
user_0012534,0
user_0011950,0
user_0007090,0
user_0016887,0
user_0002730,0
user_0002733,0
user_0014529,0
user_0011798,1
user_0014522,0
user_0008455,0
user_0008449,0
user_0014508,0
user_0018723,0
user_0000757,0
user_0016156,1
user_0003465,0
user_0001028,0
user_0006519,0
user_0001012,1
user_0017080,0
user_0013173,0
user_0000966,0
user_0012197,0
user_0010557,0
user_0004282,0
user_0017083,0
user_0004160,0
user_0000913,0
user_0015348,0
user_0014169,0
user_0013202,0
user_0007714,0
user_0008958,0
user_0017864,0
user_0013217,0
user_0000777,0
user_0017823,0
user_0017818,0
user_0008950,0
user_0008766,1
user_0004147,0
user_0018072,0
user_0012771,0
user_0003587,0
user_0018289,0
user_0008329,0
user_0003602,0
user_0011038,0
user_0001262,0
user_0012841,0
user_0003787,0
user_0003851,0
user_0014244,0
user_0010796,0
user_0019296,1
user_0015200,0
user_0015219,0
user_0004026,0
user_0012961,0
user_0018120,0
user_0010670,0
user_0019331,0
user_0007610,0
user_0013093,0
user_0015180,0
user_0008014,0
